e	頂点番号	xx	yy	xy	zz
500	0	-1.982717070881708e-05	2.845454601682924e-05	-4.153724283522310e-05	0.000000000000000e+00
500	1	-2.037462094460463e-05	3.018227937391232e-05	-4.199627314431961e-05	0.000000000000000e+00
500	2	-1.675299489293834e-05	2.217643095292848e-05	-3.728364354567551e-05	0.000000000000000e+00
500	3	-1.689316631314204e-05	2.378663466747035e-05	-3.798159221728811e-05	0.000000000000000e+00
501	0	-2.037462094460463e-05	3.018227937391232e-05	-4.199627314431961e-05	0.000000000000000e+00
501	1	-2.083451057479092e-05	3.164725799824827e-05	-4.204312447321866e-05	0.000000000000000e+00
501	2	-1.689316631314204e-05	2.378663466747035e-05	-3.798159221728811e-05	0.000000000000000e+00
501	3	-1.709699151421650e-05	2.533779201730790e-05	-3.801383112946467e-05	0.000000000000000e+00
502	0	-2.083451057479092e-05	3.164725799824827e-05	-4.204312447321866e-05	0.000000000000000e+00
502	1	-2.123037194315856e-05	3.294143000262640e-05	-4.172216529794705e-05	0.000000000000000e+00
502	2	-1.709699151421650e-05	2.533779201730790e-05	-3.801383112946467e-05	0.000000000000000e+00
502	3	-1.735618568536050e-05	2.678734208041925e-05	-3.756350022564230e-05	0.000000000000000e+00
503	0	-2.123037194315856e-05	3.294143000262640e-05	-4.172216529794705e-05	0.000000000000000e+00
503	1	-2.159206364205460e-05	3.405558783663225e-05	-4.110147513923945e-05	0.000000000000000e+00
503	2	-1.735618568536050e-05	2.678734208041925e-05	-3.756350022564230e-05	0.000000000000000e+00
503	3	-1.766058741085809e-05	2.817187587392705e-05	-3.677568435750151e-05	0.000000000000000e+00
504	0	-2.159206364205460e-05	3.405558783663225e-05	-4.110147513923945e-05	0.000000000000000e+00
504	1	-2.192736268568547e-05	3.502887558261534e-05	-4.022700176125467e-05	0.000000000000000e+00
504	2	-1.766058741085809e-05	2.817187587392705e-05	-3.677568435750151e-05	0.000000000000000e+00
504	3	-1.798020003414065e-05	2.946137436974476e-05	-3.574824463585055e-05	0.000000000000000e+00
505	0	-2.192736268568550e-05	3.502887558261498e-05	-4.022700176125464e-05	0.000000000000000e+00
505	1	-2.221007824640867e-05	3.586144947435201e-05	-3.910988990820530e-05	0.000000000000000e+00
505	2	-1.798020003414065e-05	2.946137436974489e-05	-3.574824463585064e-05	0.000000000000000e+00
505	3	-1.824412920893231e-05	3.063872331009404e-05	-3.460102740481608e-05	0.000000000000000e+00
506	0	-2.221007824640867e-05	3.586144947435182e-05	-3.910988990820541e-05	0.000000000000000e+00
506	1	-2.239566967619214e-05	3.652923659460405e-05	-3.780083744972649e-05	0.000000000000000e+00
506	2	-1.824412920893232e-05	3.063872331009431e-05	-3.460102740481597e-05	0.000000000000000e+00
506	3	-1.836499447357574e-05	3.168991332738439e-05	-3.327908448161694e-05	0.000000000000000e+00
507	0	-2.239566967619214e-05	3.652923659460405e-05	-3.780083744972649e-05	0.000000000000000e+00
507	1	-2.239382345898580e-05	3.689493925383845e-05	-3.625492480665690e-05	0.000000000000000e+00
507	2	-1.836499447357574e-05	3.168991332738439e-05	-3.327908448161694e-05	0.000000000000000e+00
507	3	-1.828375781008252e-05	3.254440250529707e-05	-3.193949442984894e-05	0.000000000000000e+00
508	0	-2.239382345898580e-05	3.689493925383845e-05	-3.625492480665690e-05	0.000000000000000e+00
508	1	-2.206590090001623e-05	3.699088067515393e-05	-3.446401123505056e-05	0.000000000000000e+00
508	2	-1.828375781008252e-05	3.254440250529707e-05	-3.193949442984894e-05	0.000000000000000e+00
508	3	-1.790929241804047e-05	3.330300420835783e-05	-3.061544907969011e-05	0.000000000000000e+00
509	0	-2.206590090001623e-05	3.699088067515393e-05	-3.446401123505056e-05	0.000000000000000e+00
509	1	-2.130305357871064e-05	3.643864096737718e-05	-3.233042040536816e-05	0.000000000000000e+00
509	2	-1.790929241804047e-05	3.330300420835783e-05	-3.061544907969011e-05	0.000000000000000e+00
509	3	-1.702973670478752e-05	3.360868226405654e-05	-2.954653975837082e-05	0.000000000000000e+00
510	0	-1.958982793919452e-05	6.086516555457281e-06	2.191284028365874e-05	0.000000000000000e+00
510	1	-1.841280895090593e-05	8.999838381558948e-06	1.069781656690034e-06	0.000000000000000e+00
510	2	-3.032230633575809e-05	1.114304481069425e-05	2.387813450210502e-05	0.000000000000000e+00
510	3	-2.468902884594890e-05	1.028841557515330e-05	4.935364429019986e-06	0.000000000000000e+00
511	0	-1.841280895090592e-05	8.999838381559083e-06	1.069781656690183e-06	0.000000000000000e+00
511	1	-1.760746360407674e-05	1.163509091590259e-05	-1.308420048580721e-05	0.000000000000000e+00
511	2	-2.468902884594886e-05	1.028841557515341e-05	4.935364429019674e-06	0.000000000000000e+00
511	3	-2.079724701253543e-05	1.045550570117983e-05	-7.925527302327202e-06	0.000000000000000e+00
512	0	-1.760746360407672e-05	1.163509091590255e-05	-1.308420048580737e-05	0.000000000000000e+00
512	1	-1.712244424013600e-05	1.415189158889351e-05	-2.259794489562813e-05	0.000000000000000e+00
512	2	-2.079724701253542e-05	1.045550570117981e-05	-7.925527302327087e-06	0.000000000000000e+00
512	3	-1.809900217852023e-05	1.106128883963291e-05	-1.674436669426770e-05	0.000000000000000e+00
513	0	-1.712244424013600e-05	1.415189158889344e-05	-2.259794489562814e-05	0.000000000000000e+00
513	1	-1.682421862073511e-05	1.623271948960922e-05	-2.904846172736818e-05	0.000000000000000e+00
513	2	-1.809900217852019e-05	1.106128883963267e-05	-1.674436669426784e-05	0.000000000000000e+00
513	3	-1.626230518400050e-05	1.242123513342318e-05	-2.251481126513401e-05	0.000000000000000e+00
514	0	-1.682421862073511e-05	1.623271948960935e-05	-2.904846172736826e-05	0.000000000000000e+00
514	1	-1.670611052729351e-05	1.852478775125777e-05	-3.313120093500986e-05	0.000000000000000e+00
514	2	-1.626230518400051e-05	1.242123513342326e-05	-2.251481126513421e-05	0.000000000000000e+00
514	3	-1.501217324957587e-05	1.350422847465233e-05	-2.636069759211002e-05	0.000000000000000e+00
515	0	-1.670611052729351e-05	1.852478775125777e-05	-3.313120093500986e-05	0.000000000000000e+00
515	1	-1.668240633846932e-05	2.035644162368031e-05	-3.580344304998250e-05	0.000000000000000e+00
515	2	-1.501217324957587e-05	1.350422847465233e-05	-2.636069759211002e-05	0.000000000000000e+00
515	3	-1.423464590533458e-05	1.500962518229129e-05	-2.870683347912037e-05	0.000000000000000e+00
516	0	-1.668240633846933e-05	2.035644162367980e-05	-3.580344304998243e-05	0.000000000000000e+00
516	1	-1.675299489293832e-05	2.217643095292805e-05	-3.728364354567572e-05	0.000000000000000e+00
516	2	-1.423464590533456e-05	1.500962518229059e-05	-2.870683347912072e-05	0.000000000000000e+00
516	3	-1.375389116853915e-05	1.644948235628348e-05	-2.999412858378101e-05	0.000000000000000e+00
517	0	-1.675299489293833e-05	2.217643095292853e-05	-3.728364354567556e-05	0.000000000000000e+00
517	1	-1.689316631314204e-05	2.378663466747038e-05	-3.798159221728803e-05	0.000000000000000e+00
517	2	-1.375389116853915e-05	1.644948235628359e-05	-2.999412858378097e-05	0.000000000000000e+00
517	3	-1.350938455414622e-05	1.796690595467307e-05	-3.051957442004342e-05	0.000000000000000e+00
518	0	-1.689316631314204e-05	2.378663466747038e-05	-3.798159221728803e-05	0.000000000000000e+00
518	1	-1.709699151421650e-05	2.533779201730793e-05	-3.801383112946462e-05	0.000000000000000e+00
518	2	-1.350938455414622e-05	1.796690595467307e-05	-3.051957442004342e-05	0.000000000000000e+00
518	3	-1.341151101946972e-05	1.941638952889581e-05	-3.046436760715122e-05	0.000000000000000e+00
519	0	-1.709699151421650e-05	2.533779201730793e-05	-3.801383112946462e-05	0.000000000000000e+00
519	1	-1.735618568536050e-05	2.678734208041925e-05	-3.756350022564214e-05	0.000000000000000e+00
519	2	-1.341151101946972e-05	1.941638952889581e-05	-3.046436760715122e-05	0.000000000000000e+00
519	3	-1.341809992306814e-05	2.083325450033753e-05	-2.999145001457489e-05	0.000000000000000e+00
520	0	-1.735618568536050e-05	2.678734208041925e-05	-3.756350022564214e-05	0.000000000000000e+00
520	1	-1.766058741085809e-05	2.817187587392700e-05	-3.677568435750129e-05	0.000000000000000e+00
520	2	-1.341809992306814e-05	2.083325450033753e-05	-2.999145001457489e-05	0.000000000000000e+00
520	3	-1.346540630311164e-05	2.216103228967809e-05	-2.915716449930194e-05	0.000000000000000e+00
521	0	-1.766058741085809e-05	2.817187587392700e-05	-3.677568435750129e-05	0.000000000000000e+00
521	1	-1.798020003414065e-05	2.946137436974476e-05	-3.574824463585049e-05	0.000000000000000e+00
521	2	-1.346540630311164e-05	2.216103228967809e-05	-2.915716449930194e-05	0.000000000000000e+00
521	3	-1.353755808497573e-05	2.344055655669528e-05	-2.808880150784714e-05	0.000000000000000e+00
522	0	-1.798020003414065e-05	2.946137436974484e-05	-3.574824463585048e-05	0.000000000000000e+00
522	1	-1.824412920893231e-05	3.063872331009404e-05	-3.460102740481608e-05	0.000000000000000e+00
522	2	-1.353755808497572e-05	2.344055655669585e-05	-2.808880150784687e-05	0.000000000000000e+00
522	3	-1.356490758707735e-05	2.459774625393153e-05	-2.681169272860144e-05	0.000000000000000e+00
523	0	-1.824412920893232e-05	3.063872331009431e-05	-3.460102740481597e-05	0.000000000000000e+00
523	1	-1.836499447357574e-05	3.168991332738436e-05	-3.327908448161686e-05	0.000000000000000e+00
523	2	-1.356490758707735e-05	2.459774625393158e-05	-2.681169272860144e-05	0.000000000000000e+00
523	3	-1.355323347839519e-05	2.577910744986393e-05	-2.546190579497482e-05	0.000000000000000e+00
524	0	-1.836499447357574e-05	3.168991332738436e-05	-3.327908448161686e-05	0.000000000000000e+00
524	1	-1.828375781008252e-05	3.254440250529707e-05	-3.193949442984894e-05	0.000000000000000e+00
524	2	-1.355323347839519e-05	2.577910744986393e-05	-2.546190579497482e-05	0.000000000000000e+00
524	3	-1.342894357411885e-05	2.677408293592602e-05	-2.420934704641692e-05	0.000000000000000e+00
525	0	-1.828375781008252e-05	3.254440250529707e-05	-3.193949442984894e-05	0.000000000000000e+00
525	1	-1.790929241804047e-05	3.330300420835781e-05	-3.061544907969009e-05	0.000000000000000e+00
525	2	-1.342894357411885e-05	2.677408293592602e-05	-2.420934704641692e-05	0.000000000000000e+00
525	3	-1.315879287178517e-05	2.765912073084072e-05	-2.318408598061144e-05	0.000000000000000e+00
526	0	-1.790929241804047e-05	3.330300420835781e-05	-3.061544907969009e-05	0.000000000000000e+00
526	1	-1.702973670478752e-05	3.360868226405654e-05	-2.954653975837085e-05	0.000000000000000e+00
526	2	-1.315879287178517e-05	2.765912073084072e-05	-2.318408598061144e-05	0.000000000000000e+00
526	3	-1.274976625001710e-05	2.859426974994184e-05	-2.280704647691560e-05	0.000000000000000e+00
527	0	-3.032230633575809e-05	1.114304481069425e-05	2.387813450210502e-05	0.000000000000000e+00
527	1	-2.468902884594890e-05	1.028841557515330e-05	4.935364429019986e-06	0.000000000000000e+00
527	2	-3.888195988439819e-05	1.564639040763765e-05	1.953079546645639e-05	0.000000000000000e+00
527	3	-2.968786092755405e-05	1.171456853960752e-05	5.328054416028351e-06	0.000000000000000e+00
528	0	-2.468902884594886e-05	1.028841557515341e-05	4.935364429019674e-06	0.000000000000000e+00
528	1	-2.079724701253543e-05	1.045550570117983e-05	-7.925527302327202e-06	0.000000000000000e+00
528	2	-2.968786092755405e-05	1.171456853960806e-05	5.328054416028364e-06	0.000000000000000e+00
528	3	-2.331446427241798e-05	9.817831073778653e-06	-4.314447314448973e-06	0.000000000000000e+00
529	0	-2.079724701253542e-05	1.045550570117981e-05	-7.925527302327087e-06	0.000000000000000e+00
529	1	-1.809900217852023e-05	1.106128883963291e-05	-1.674436669426770e-05	0.000000000000000e+00
529	2	-2.331446427241798e-05	9.817831073778964e-06	-4.314447314449136e-06	0.000000000000000e+00
529	3	-1.885219950485378e-05	8.871824747721922e-06	-1.090658127039500e-05	0.000000000000000e+00
530	0	-1.809900217852019e-05	1.106128883963267e-05	-1.674436669426784e-05	0.000000000000000e+00
530	1	-1.626230518400050e-05	1.242123513342318e-05	-2.251481126513401e-05	0.000000000000000e+00
530	2	-1.885219950485376e-05	8.871824747722030e-06	-1.090658127039508e-05	0.000000000000000e+00
530	3	-1.577249372613306e-05	9.325686987334615e-06	-1.521469245080504e-05	0.000000000000000e+00
531	0	-1.626230518400051e-05	1.242123513342326e-05	-2.251481126513421e-05	0.000000000000000e+00
531	1	-1.501217324957587e-05	1.350422847465233e-05	-2.636069759211002e-05	0.000000000000000e+00
531	2	-1.577249372613306e-05	9.325686987334696e-06	-1.521469245080504e-05	0.000000000000000e+00
531	3	-1.363317724520720e-05	9.842452689965249e-06	-1.813510349442148e-05	0.000000000000000e+00
532	0	-1.501217324957587e-05	1.350422847465233e-05	-2.636069759211002e-05	0.000000000000000e+00
532	1	-1.423464590533458e-05	1.500962518229129e-05	-2.870683347912037e-05	0.000000000000000e+00
532	2	-1.363317724520720e-05	9.842452689965249e-06	-1.813510349442148e-05	0.000000000000000e+00
532	3	-1.218148198400052e-05	1.089234838311188e-05	-1.988088170431023e-05	0.000000000000000e+00
533	0	-1.423464590533456e-05	1.500962518229059e-05	-2.870683347912072e-05	0.000000000000000e+00
533	1	-1.375389116853915e-05	1.644948235628348e-05	-2.999412858378101e-05	0.000000000000000e+00
533	2	-1.218148198400053e-05	1.089234838311220e-05	-1.988088170430995e-05	0.000000000000000e+00
533	3	-1.121090246431915e-05	1.205682799137955e-05	-2.087385031041287e-05	0.000000000000000e+00
534	0	-1.375389116853915e-05	1.644948235628359e-05	-2.999412858378097e-05	0.000000000000000e+00
534	1	-1.350938455414622e-05	1.796690595467307e-05	-3.051957442004342e-05	0.000000000000000e+00
534	2	-1.121090246431915e-05	1.205682799137955e-05	-2.087385031041295e-05	0.000000000000000e+00
534	3	-1.058453650634403e-05	1.333054005474547e-05	-2.126007977628712e-05	0.000000000000000e+00
535	0	-1.350938455414622e-05	1.796690595467307e-05	-3.051957442004342e-05	0.000000000000000e+00
535	1	-1.341151101946972e-05	1.941638952889581e-05	-3.046436760715122e-05	0.000000000000000e+00
535	2	-1.058453650634403e-05	1.333054005474547e-05	-2.126007977628712e-05	0.000000000000000e+00
535	3	-1.019347584225890e-05	1.464213009294607e-05	-2.121669268216236e-05	0.000000000000000e+00
536	0	-1.341151101946972e-05	1.941638952889581e-05	-3.046436760715122e-05	0.000000000000000e+00
536	1	-1.341809992306814e-05	2.083325450033753e-05	-2.999145001457489e-05	0.000000000000000e+00
536	2	-1.019347584225890e-05	1.464213009294607e-05	-2.121669268216236e-05	0.000000000000000e+00
536	3	-9.956264799137972e-06	1.591681207598514e-05	-2.085280569281585e-05	0.000000000000000e+00
537	0	-1.341809992306814e-05	2.083325450033753e-05	-2.999145001457489e-05	0.000000000000000e+00
537	1	-1.346540630311164e-05	2.216103228967809e-05	-2.915716449930194e-05	0.000000000000000e+00
537	2	-9.956264799137972e-06	1.591681207598514e-05	-2.085280569281585e-05	0.000000000000000e+00
537	3	-9.818914346957975e-06	1.719615318994691e-05	-2.024090680694216e-05	0.000000000000000e+00
538	0	-1.346540630311164e-05	2.216103228967809e-05	-2.915716449930194e-05	0.000000000000000e+00
538	1	-1.353755808497573e-05	2.344055655669528e-05	-2.808880150784714e-05	0.000000000000000e+00
538	2	-9.818914346957975e-06	1.719615318994691e-05	-2.024090680694216e-05	0.000000000000000e+00
538	3	-9.720491709744731e-06	1.827062370565085e-05	-1.950959218174379e-05	0.000000000000000e+00
539	0	-1.353755808497572e-05	2.344055655669585e-05	-2.808880150784687e-05	0.000000000000000e+00
539	1	-1.356490758707735e-05	2.459774625393153e-05	-2.681169272860144e-05	0.000000000000000e+00
539	2	-9.720491709744731e-06	1.827062370565017e-05	-1.950959218174382e-05	0.000000000000000e+00
539	3	-9.656129578157680e-06	1.958351097386897e-05	-1.860313017405721e-05	0.000000000000000e+00
540	0	-1.356490758707735e-05	2.459774625393158e-05	-2.681169272860144e-05	0.000000000000000e+00
540	1	-1.355323347839519e-05	2.577910744986393e-05	-2.546190579497482e-05	0.000000000000000e+00
540	2	-9.656129578157680e-06	1.958351097386902e-05	-1.860313017405721e-05	0.000000000000000e+00
540	3	-9.575724277313762e-06	2.022460582640657e-05	-1.779827241194862e-05	0.000000000000000e+00
541	0	-1.355323347839519e-05	2.577910744986393e-05	-2.546190579497482e-05	0.000000000000000e+00
541	1	-1.342894357411885e-05	2.677408293592602e-05	-2.420934704641692e-05	0.000000000000000e+00
541	2	-9.575724277313762e-06	2.022460582640657e-05	-1.779827241194862e-05	0.000000000000000e+00
541	3	-9.549176318663699e-06	2.130228172392832e-05	-1.696938466970174e-05	0.000000000000000e+00
542	0	-1.342894357411885e-05	2.677408293592602e-05	-2.420934704641692e-05	0.000000000000000e+00
542	1	-1.315879287178517e-05	2.765912073084072e-05	-2.318408598061144e-05	0.000000000000000e+00
542	2	-9.549176318663699e-06	2.130228172392832e-05	-1.696938466970174e-05	0.000000000000000e+00
542	3	-9.605892444498981e-06	2.214002694017921e-05	-1.642790291285809e-05	0.000000000000000e+00
543	0	-1.315879287178517e-05	2.765912073084072e-05	-2.318408598061144e-05	0.000000000000000e+00
543	1	-1.274976625001710e-05	2.859426974994184e-05	-2.280704647691560e-05	0.000000000000000e+00
543	2	-9.605892444498981e-06	2.214002694017921e-05	-1.642790291285809e-05	0.000000000000000e+00
543	3	-9.746710450412136e-06	2.289800856505596e-05	-1.616092602142433e-05	0.000000000000000e+00
544	0	-3.888195988439819e-05	1.564639040763765e-05	1.953079546645639e-05	0.000000000000000e+00
544	1	-2.968786092755405e-05	1.171456853960752e-05	5.328054416028351e-06	0.000000000000000e+00
544	2	-4.428373046399540e-05	1.868802346606973e-05	1.076918071753039e-05	0.000000000000000e+00
544	3	-3.284301199888714e-05	1.277846172809945e-05	3.258245000428492e-06	0.000000000000000e+00
545	0	-2.968786092755405e-05	1.171456853960806e-05	5.328054416028364e-06	0.000000000000000e+00
545	1	-2.331446427241798e-05	9.817831073778653e-06	-4.314447314448973e-06	0.000000000000000e+00
545	2	-3.284301199888722e-05	1.277846172809961e-05	3.258245000428654e-06	0.000000000000000e+00
545	3	-2.487658951441134e-05	9.488483810932633e-06	-1.863555277549863e-06	0.000000000000000e+00
546	0	-2.331446427241798e-05	9.817831073778964e-06	-4.314447314449136e-06	0.000000000000000e+00
546	1	-1.885219950485378e-05	8.871824747721922e-06	-1.090658127039500e-05	0.000000000000000e+00
546	2	-2.487658951441134e-05	9.488483810932565e-06	-1.863555277549863e-06	0.000000000000000e+00
546	3	-1.931929863183314e-05	7.782545077706030e-06	-5.322711576390804e-06	0.000000000000000e+00
547	0	-1.885219950485376e-05	8.871824747722030e-06	-1.090658127039508e-05	0.000000000000000e+00
547	1	-1.577249372613306e-05	9.325686987334615e-06	-1.521469245080504e-05	0.000000000000000e+00
547	2	-1.931929863183315e-05	7.782545077706269e-06	-5.322711576390542e-06	0.000000000000000e+00
