e	gp_n	x	y
552	3	2.516629397091386e-01	1.504423432653246e+00
552	4	2.098643980237078e-01	1.459662907291815e+00
552	5	2.120457784649827e-01	1.474834990536068e+00
552	6	2.148918707695399e-01	1.494630322220776e+00
552	7	2.170732512108148e-01	1.509802405465029e+00
552	8	1.664538919497357e-01	1.465248091736082e+00
552	9	1.681840532714870e-01	1.480478228715139e+00
552	10	1.704414306323114e-01	1.500349304311707e+00
552	11	1.721715919540626e-01	1.515579441290764e+00
552	12	1.333829743316333e-01	1.468627880247373e+00
552	13	1.347693886741614e-01	1.483893147551648e+00
552	14	1.365782722217240e-01	1.503810058412145e+00
552	15	1.379646865642520e-01	1.519075325716420e+00
553	0	2.530106480907339e-01	1.512479938994618e+00
553	1	2.555396221186858e-01	1.527597968660089e+00
553	2	2.588392269850303e-01	1.547322775519465e+00
553	3	2.613682010129824e-01	1.562440805184935e+00
553	4	2.182357244792867e-01	1.517887717345871e+00
553	5	2.204171049205615e-01	1.533059800590123e+00
553	6	2.232631972251188e-01	1.552855132274832e+00
553	7	2.254445776663936e-01	1.568027215519085e+00
553	8	1.730936073203985e-01	1.523695690422884e+00
553	9	1.748237686421498e-01	1.538925827401940e+00
553	10	1.770811460029741e-01	1.558796902998508e+00
553	11	1.788113073247253e-01	1.574027039977565e+00
553	12	1.387035167021409e-01	1.527210296050585e+00
553	13	1.400899310446689e-01	1.542475563354859e+00
553	14	1.418988145922316e-01	1.562392474215357e+00
553	15	1.432852289347596e-01	1.577657741519632e+00
554	0	2.627159093945776e-01	1.570497311526308e+00
554	1	2.652448834225296e-01	1.585615341191779e+00
554	2	2.685444882888741e-01	1.605340148051154e+00
554	3	2.710734623168260e-01	1.620458177716626e+00
554	4	2.266070509348656e-01	1.576112527399927e+00
554	5	2.287884313761404e-01	1.591284610644179e+00
554	6	2.316345236806976e-01	1.611079942328888e+00
554	7	2.338159041219725e-01	1.626252025573140e+00
554	8	1.797333226910612e-01	1.582143289109684e+00
554	9	1.814634840128124e-01	1.597373426088741e+00
554	10	1.837208613736368e-01	1.617244501685309e+00
554	11	1.854510226953880e-01	1.632474638664366e+00
554	12	1.440240590726484e-01	1.585792711853797e+00
554	13	1.454104734151765e-01	1.601057979158071e+00
554	14	1.472193569627391e-01	1.620974890018569e+00
554	15	1.486057713052671e-01	1.636240157322844e+00
555	0	2.724211706984213e-01	1.628514684057998e+00
555	1	2.749501447263733e-01	1.643632713723468e+00
555	2	2.782497495927178e-01	1.663357520582844e+00
555	3	2.807787236206699e-01	1.678475550248315e+00
555	4	2.349783773904444e-01	1.634337337453982e+00
555	5	2.371597578317193e-01	1.649509420698235e+00
555	6	2.400058501362766e-01	1.669304752382943e+00
555	7	2.421872305775514e-01	1.684476835627197e+00
555	8	1.863730380617239e-01	1.640590887796486e+00
555	9	1.881031993834752e-01	1.655821024775543e+00
555	10	1.903605767442996e-01	1.675692100372111e+00
555	11	1.920907380660508e-01	1.690922237351167e+00
555	12	1.493446014431559e-01	1.644375127657008e+00
555	13	1.507310157856840e-01	1.659640394961283e+00
555	14	1.525398993332466e-01	1.679557305821781e+00
555	15	1.539263136757747e-01	1.694822573126055e+00
556	0	2.821264320022650e-01	1.686532056589688e+00
556	1	2.846554060302169e-01	1.701650086255158e+00
556	2	2.879550108965616e-01	1.721374893114534e+00
556	3	2.904839849245135e-01	1.736492922780005e+00
556	4	2.433497038460234e-01	1.692562147508038e+00
556	5	2.455310842872983e-01	1.707734230752291e+00
556	6	2.483771765918554e-01	1.727529562436999e+00
556	7	2.505585570331303e-01	1.742701645681252e+00
556	8	1.930127534323866e-01	1.699038486483286e+00
556	9	1.947429147541379e-01	1.714268623462344e+00
556	10	1.970002921149622e-01	1.734139699058911e+00
556	11	1.987304534367134e-01	1.749369836037967e+00
556	12	1.546651438136636e-01	1.702957543460220e+00
556	13	1.560515581561916e-01	1.718222810764495e+00
556	14	1.578604417037542e-01	1.738139721624992e+00
556	15	1.592468560462822e-01	1.753404988929267e+00
557	0	2.918316933061087e-01	1.744549429121377e+00
557	1	2.943606673340607e-01	1.759667458786848e+00
557	2	2.976602722004052e-01	1.779392265646223e+00
557	3	3.001892462283572e-01	1.794510295311694e+00
557	4	2.517210303016023e-01	1.750786957562094e+00
557	5	2.539024107428771e-01	1.765959040806347e+00
557	6	2.567485030474342e-01	1.785754372491055e+00
557	7	2.589298834887091e-01	1.800926455735307e+00
557	8	1.996524688030493e-01	1.757486085170088e+00
557	9	2.013826301248006e-01	1.772716222149144e+00
557	10	2.036400074856249e-01	1.792587297745712e+00
557	11	2.053701688073762e-01	1.807817434724768e+00
557	12	1.599856861841710e-01	1.761539959263431e+00
557	13	1.613721005266991e-01	1.776805226567706e+00
557	14	1.631809840742617e-01	1.796722137428204e+00
557	15	1.645673984167897e-01	1.811987404732478e+00
558	0	3.015369546099524e-01	1.802566801653066e+00
558	1	3.040659286379043e-01	1.817684831318537e+00
558	2	3.073655335042489e-01	1.837409638177912e+00
558	3	3.098945075322009e-01	1.852527667843384e+00
558	4	2.600923567571810e-01	1.809011767616149e+00
558	5	2.622737371984559e-01	1.824183850860402e+00
558	6	2.651198295030132e-01	1.843979182545110e+00
558	7	2.673012099442880e-01	1.859151265789363e+00
558	8	2.062921841737120e-01	1.815933683856888e+00
558	9	2.080223454954633e-01	1.831163820835945e+00
558	10	2.102797228562877e-01	1.851034896432513e+00
558	11	2.120098841780388e-01	1.866265033411569e+00
558	12	1.653062285546786e-01	1.820122375066643e+00
558	13	1.666926428972067e-01	1.835387642370918e+00
558	14	1.685015264447693e-01	1.855304553231416e+00
558	15	1.698879407872974e-01	1.870569820535690e+00
559	0	3.112422159137961e-01	1.860584174184756e+00
559	1	3.137711899417480e-01	1.875702203850227e+00
559	2	3.170707948080926e-01	1.895427010709602e+00
559	3	3.195997688360445e-01	1.910545040375074e+00
559	4	2.684636832127600e-01	1.867236577670205e+00
559	5	2.706450636540348e-01	1.882408660914459e+00
559	6	2.734911559585920e-01	1.902203992599166e+00
559	7	2.756725363998669e-01	1.917376075843419e+00
559	8	2.129318995443748e-01	1.874381282543689e+00
559	9	2.146620608661260e-01	1.889611419522746e+00
559	10	2.169194382269504e-01	1.909482495119314e+00
559	11	2.186495995487016e-01	1.924712632098370e+00
559	12	1.706267709251862e-01	1.878704790869855e+00
559	13	1.720131852677142e-01	1.893970058174129e+00
559	14	1.738220688152768e-01	1.913886969034627e+00
559	15	1.752084831578049e-01	1.929152236338901e+00
560	0	3.209474772176397e-01	1.918601546716446e+00
560	1	3.234764512455917e-01	1.933719576381917e+00
560	2	3.267760561119363e-01	1.953444383241292e+00
560	3	3.293050301398882e-01	1.968562412906763e+00
560	4	2.768350096683388e-01	1.925461387724261e+00
560	5	2.790163901096137e-01	1.940633470968514e+00
560	6	2.818624824141709e-01	1.960428802653222e+00
560	7	2.840438628554458e-01	1.975600885897475e+00
560	8	2.195716149150375e-01	1.932828881230490e+00
560	9	2.213017762367887e-01	1.948059018209547e+00
560	10	2.235591535976132e-01	1.967930093806115e+00
560	11	2.252893149193643e-01	1.983160230785172e+00
560	12	1.759473132956938e-01	1.937287206673067e+00
560	13	1.773337276382218e-01	1.952552473977342e+00
560	14	1.791426111857844e-01	1.972469384837839e+00
560	15	1.805290255283125e-01	1.987734652142114e+00
561	0	7.887370795476235e-02	1.000981553953777e+00
561	1	8.007777405324831e-02	1.016262285462137e+00
561	2	8.164874406482336e-02	1.036199372790440e+00
561	3	8.285281016330936e-02	1.051480104298801e+00
561	4	5.657208047390245e-02	1.002489268208446e+00
561	5	5.743569556168956e-02	1.017793016101700e+00
561	6	5.856247207849646e-02	1.037760133384743e+00
561	7	5.942608716628355e-02	1.053063881277997e+00
561	8	2.771763716498101e-02	1.003701582021390e+00
561	9	2.814076761118280e-02	1.019023836791025e+00
561	10	2.869283468026086e-02	1.039015100379526e+00
561	11	2.911596512646264e-02	1.054337355149162e+00
561	12	5.806455784238807e-03	1.004067437094479e+00
561	13	5.895095671261357e-03	1.019395276915228e+00
561	14	6.010745970291391e-03	1.039393827435754e+00
561	15	6.099385857313938e-03	1.054721667256503e+00
562	0	8.349446561527868e-02	1.059623315618136e+00
562	1	8.469853171376465e-02	1.074904047126497e+00
562	2	8.626950172533972e-02	1.094841134454800e+00
562	3	8.747356782382569e-02	1.110121865963160e+00
562	4	5.988631383505064e-02	1.061219358193773e+00
562	5	6.074992892283773e-02	1.076523106087027e+00
562	6	6.187670543964462e-02	1.096490223370071e+00
562	7	6.274032052743174e-02	1.111793971263324e+00
562	8	2.934145437330797e-02	1.062502694511978e+00
562	9	2.976458481950977e-02	1.077824949281613e+00
562	10	3.031665188858781e-02	1.097816212870113e+00
562	11	3.073978233478961e-02	1.113138467639748e+00
562	12	6.146622688283174e-03	1.062889982933080e+00
562	13	6.235262575305722e-03	1.078217822753828e+00
562	14	6.350912874335755e-03	1.098216373274353e+00
562	15	6.439552761358306e-03	1.113544213095103e+00
563	0	8.811522327579500e-02	1.118265077282495e+00
563	1	8.931928937428098e-02	1.133545808790856e+00
563	2	9.089025938585608e-02	1.153482896119159e+00
563	3	9.209432548434203e-02	1.168763627627519e+00
563	4	6.320054719619883e-02	1.119949448179100e+00
563	5	6.406416228398590e-02	1.135253196072353e+00
563	6	6.519093880079278e-02	1.155220313355397e+00
563	7	6.605455388857991e-02	1.170524061248651e+00
563	8	3.096527158163494e-02	1.121303807002565e+00
563	9	3.138840202783672e-02	1.136626061772200e+00
563	10	3.194046909691478e-02	1.156617325360701e+00
563	11	3.236359954311657e-02	1.171939580130336e+00
563	12	6.486789592327537e-03	1.121712528771679e+00
563	13	6.575429479350085e-03	1.137040368592427e+00
563	14	6.691079778380119e-03	1.157038919112953e+00
563	15	6.779719665402669e-03	1.172366758933702e+00
564	0	9.273598093631136e-02	1.176906838946855e+00
564	1	9.394004703479734e-02	1.192187570455216e+00
564	2	9.551101704637238e-02	1.212124657783519e+00
564	3	9.671508314485837e-02	1.227405389291879e+00
564	4	6.651478055734697e-02	1.178679538164427e+00
564	5	6.737839564513408e-02	1.193983286057680e+00
564	6	6.850517216194098e-02	1.213950403340724e+00
564	7	6.936878724972809e-02	1.229254151233978e+00
564	8	3.258908878996189e-02	1.180104919493152e+00
564	9	3.301221923616370e-02	1.195427174262788e+00
564	10	3.356428630524175e-02	1.215418437851288e+00
564	11	3.398741675144352e-02	1.230740692620923e+00
564	12	6.826956496371901e-03	1.180535074610278e+00
564	13	6.915596383394449e-03	1.195862914431027e+00
564	14	7.031246682424484e-03	1.215861464951552e+00
564	15	7.119886569447034e-03	1.231189304772302e+00
565	0	9.735673859682767e-02	1.235548600611214e+00
565	1	9.856080469531368e-02	1.250829332119575e+00
565	2	1.001317747068887e-01	1.270766419447878e+00
565	3	1.013358408053747e-01	1.286047150956239e+00
565	4	6.982901391849515e-02	1.237409628149754e+00
565	5	7.069262900628225e-02	1.252713376043008e+00
565	6	7.181940552308914e-02	1.272680493326051e+00
565	7	7.268302061087624e-02	1.287984241219305e+00
565	8	3.421290599828885e-02	1.238906031983739e+00
565	9	3.463603644449064e-02	1.254228286753374e+00
565	10	3.518810351356869e-02	1.274219550341875e+00
565	11	3.561123395977048e-02	1.289541805111511e+00
565	12	7.167123400416266e-03	1.239357620448878e+00
565	13	7.255763287438815e-03	1.254685460269627e+00
565	14	7.371413586468844e-03	1.274684010790151e+00
565	15	7.460053473491396e-03	1.290011850610902e+00
566	0	1.019774962573440e-01	1.294190362275574e+00
566	1	1.031815623558300e-01	1.309471093783934e+00
566	2	1.047525323674050e-01	1.329408181112237e+00
566	3	1.059565984658910e-01	1.344688912620597e+00
566	4	7.314324727964330e-02	1.296139718135080e+00
566	5	7.400686236743040e-02	1.311443466028334e+00
566	6	7.513363888423730e-02	1.331410583311378e+00
566	7	7.599725397202441e-02	1.346714331204632e+00
566	8	3.583672320661582e-02	1.297707144474326e+00
566	9	3.625985365281761e-02	1.313029399243962e+00
566	10	3.681192072189566e-02	1.333020662832462e+00
566	11	3.723505116809744e-02	1.348342917602097e+00
566	12	7.507290304460628e-03	1.298180166287477e+00
566	13	7.595930191483175e-03	1.313508006108226e+00
566	14	7.711580490513208e-03	1.333506556628751e+00
566	15	7.800220377535762e-03	1.348834396449501e+00
567	0	1.065982539178603e-01	1.352832123939933e+00
567	1	1.078023200163463e-01	1.368112855448293e+00
567	2	1.093732900279214e-01	1.388049942776597e+00
567	3	1.105773561264074e-01	1.403330674284957e+00
567	4	7.645748064079150e-02	1.354869808120408e+00
567	5	7.732109572857856e-02	1.370173556013661e+00
567	6	7.844787224538549e-02	1.390140673296705e+00
567	7	7.931148733317259e-02	1.405444421189959e+00
567	8	3.746054041494277e-02	1.356508256964913e+00
567	9	3.788367086114456e-02	1.371830511734549e+00
567	10	3.843573793022261e-02	1.391821775323049e+00
567	11	3.885886837642441e-02	1.407144030092685e+00
567	12	7.847457208504993e-03	1.357002712126076e+00
567	13	7.936097095527542e-03	1.372330551946825e+00
567	14	8.051747394557574e-03	1.392329102467351e+00
567	15	8.140387281580124e-03	1.407656942288100e+00
568	0	1.112190115783767e-01	1.411473885604292e+00
568	1	1.124230776768627e-01	1.426754617112653e+00
568	2	1.139940476884377e-01	1.446691704440956e+00
568	3	1.151981137869237e-01	1.461972435949316e+00
568	4	7.977171400193968e-02	1.413599898105734e+00
568	5	8.063532908972677e-02	1.428903645998988e+00
568	6	8.176210560653367e-02	1.448870763282033e+00
568	7	8.262572069432077e-02	1.464174511175285e+00
568	8	3.908435762326972e-02	1.415309369455500e+00
568	9	3.950748806947153e-02	1.430631624225136e+00
568	10	4.005955513854958e-02	1.450622887813636e+00
568	11	4.048268558475136e-02	1.465945142583272e+00
568	12	8.187624112549358e-03	1.415825257964676e+00
568	13	8.276263999571903e-03	1.431153097785425e+00
568	14	8.391914298601939e-03	1.451151648305950e+00
568	15	8.480554185624489e-03	1.466479488126700e+00
569	0	1.158397692388930e-01	1.470115647268651e+00
569	1	1.170438353373790e-01	1.485396378777012e+00
569	2	1.186148053489541e-01	1.505333466105315e+00
569	3	1.198188714474400e-01	1.520614197613675e+00
569	4	8.308594736308783e-02	1.472329988091061e+00
569	5	8.394956245087493e-02	1.487633735984315e+00
569	6	8.507633896768187e-02	1.507600853267359e+00
569	7	8.593995405546893e-02	1.522904601160613e+00
569	8	4.070817483159669e-02	1.474110481946088e+00
569	9	4.113130527779849e-02	1.489432736715723e+00
569	10	4.168337234687654e-02	1.509424000304223e+00
569	11	4.210650279307832e-02	1.524746255073859e+00
569	12	8.527791016593721e-03	1.474647803803276e+00
569	13	8.616430903616268e-03	1.489975643624025e+00
569	14	8.732081202646303e-03	1.509974194144550e+00
569	15	8.820721089668852e-03	1.525302033965300e+00
570	0	1.204605268994094e-01	1.528757408933011e+00
570	1	1.216645929978953e-01	1.544038140441371e+00
570	2	1.232355630094704e-01	1.563975227769675e+00
570	3	1.244396291079563e-01	1.579255959278035e+00
570	4	8.640018072423603e-02	1.531060078076388e+00
570	5	8.726379581202312e-02	1.546363825969642e+00
570	6	8.839057232883002e-02	1.566330943252686e+00
570	7	8.925418741661713e-02	1.581634691145940e+00
570	8	4.233199203992366e-02	1.532911594436675e+00
570	9	4.275512248612546e-02	1.548233849206311e+00
570	10	4.330718955520351e-02	1.568225112794811e+00
570	11	4.373032000140530e-02	1.583547367564446e+00
570	12	8.867957920638084e-03	1.533470349641875e+00
570	13	8.956597807660633e-03	1.548798189462624e+00
570	14	9.072248106690668e-03	1.568796739983149e+00
570	15	9.160887993713217e-03	1.584124579803899e+00
571	0	1.250812845599257e-01	1.587399170597370e+00
571	1	1.262853506584116e-01	1.602679902105731e+00
571	2	1.278563206699867e-01	1.622616989434034e+00
571	3	1.290603867684727e-01	1.637897720942394e+00
571	4	8.971441408538418e-02	1.589790168061715e+00
571	5	9.057802917317125e-02	1.605093915954969e+00
571	6	9.170480568997819e-02	1.625061033238013e+00
571	7	9.256842077776527e-02	1.640364781131266e+00
571	8	4.395580924825062e-02	1.591712706927263e+00
571	9	4.437893969445242e-02	1.607034961696897e+00
571	10	4.493100676353047e-02	1.627026225285398e+00
571	11	4.535413720973226e-02	1.642348480055034e+00
571	12	9.208124824682452e-03	1.592292895480475e+00
571	13	9.296764711704996e-03	1.607620735301224e+00
571	14	9.412415010735030e-03	1.627619285821749e+00
571	15	9.501054897757582e-03	1.642947125642498e+00
572	0	1.297020422204420e-01	1.646040932261730e+00
572	1	1.309061083189280e-01	1.661321663770090e+00
572	2	1.324770783305031e-01	1.681258751098393e+00
572	3	1.336811444289890e-01	1.696539482606753e+00
572	4	9.302864744653233e-02	1.648520258047042e+00
572	5	9.389226253431945e-02	1.663824005940296e+00
572	6	9.501903905112635e-02	1.683791123223340e+00
572	7	9.588265413891346e-02	1.699094871116594e+00
572	8	4.557962645657758e-02	1.650513819417849e+00
572	9	4.600275690277936e-02	1.665836074187485e+00
572	10	4.655482397185743e-02	1.685827337775985e+00
572	11	4.697795441805921e-02	1.701149592545620e+00
572	12	9.548291728726812e-03	1.651115441319074e+00
572	13	9.636931615749363e-03	1.666443281139823e+00
572	14	9.752581914779394e-03	1.686441831660348e+00
572	15	9.841221801801945e-03	1.701769671481098e+00
573	0	1.343227998809584e-01	1.704682693926089e+00
573	1	1.355268659794444e-01	1.719963425434450e+00
573	2	1.370978359910194e-01	1.739900512762753e+00
573	3	1.383019020895054e-01	1.755181244271113e+00
573	4	9.634288080768054e-02	1.707250348032369e+00
573	5	9.720649589546761e-02	1.722554095925623e+00
573	6	9.833327241227452e-02	1.742521213208666e+00
573	7	9.919688750006164e-02	1.757824961101921e+00
573	8	4.720344366490453e-02	1.709314931908436e+00
573	9	4.762657411110633e-02	1.724637186678072e+00
573	10	4.817864118018439e-02	1.744628450266573e+00
573	11	4.860177162638617e-02	1.759950705036207e+00
573	12	9.888458632771180e-03	1.709937987157674e+00
573	13	9.977098519793726e-03	1.725265826978422e+00
573	14	1.009274881882376e-02	1.745264377498948e+00
573	15	1.018138870584631e-02	1.760592217319697e+00
574	0	1.389435575414747e-01	1.763324455590448e+00
574	1	1.401476236399606e-01	1.778605187098809e+00
574	2	1.417185936515357e-01	1.798542274427112e+00
574	3	1.429226597500217e-01	1.813823005935473e+00
574	4	9.965711416882869e-02	1.765980438017696e+00
574	5	1.005207292566158e-01	1.781284185910949e+00
574	6	1.016475057734227e-01	1.801251303193994e+00
